"order","header","sdkPath","partition","namespace","status"
"528","HtmlHelp.h","/um/HtmlHelp.h","HtmlHelp","Windows.Win32.Data.HtmlHelp","queued"
"529","infotech.h","/um/infotech.h","HtmlHelp","Windows.Win32.Data.HtmlHelp","queued"
"530","http.h","/um/http.h","HttpServer","Windows.Win32.Networking.HttpServer","queued"
"531","hvsocket.h","/shared/hvsocket.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"532","vmgenerationcounter.h","/shared/vmgenerationcounter.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"533","hypervdevicevirtualization.h","/um/hypervdevicevirtualization.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"534","vmsavedstatedump.h","/um/vmsavedstatedump.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"535","vmsavedstatedumpdefs.h","/um/vmsavedstatedumpdefs.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"536","WinHvEmulation.h","/um/WinHvEmulation.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"537","WinHvPlatform.h","/um/WinHvPlatform.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"538","WinHvPlatformDefs.h","/um/WinHvPlatformDefs.h","Hypervisor","Windows.Win32.System.Hypervisor","queued"
"539","issper16.h","/shared/issper16.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"540","secext.h","/shared/secext.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"541","security.h","/shared/security.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"542","sspi.h","/shared/sspi.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"543","ccgplugins.h","/um/ccgplugins.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"544","lsalookup.h","/um/lsalookup.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"545","minschannel.h","/um/minschannel.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"546","ntlsa.h","/um/ntlsa.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"547","NTSecAPI.h","/um/NTSecAPI.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"548","NTSecPKG.h","/um/NTSecPKG.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"549","sas.h","/um/sas.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"550","schannel.h","/um/schannel.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"551","schnlsp.h","/um/schnlsp.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"552","slerror.h","/um/slerror.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"553","sliddefs.h","/um/sliddefs.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"554","slpublic.h","/um/slpublic.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"555","SubAuth.h","/um/SubAuth.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"556","tokenbinding.h","/um/tokenbinding.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"557","wdigest.h","/um/wdigest.h","Identity","Windows.Win32.Security.Authentication.Identity","queued"
"558","IdentityCommon.h","/um/IdentityCommon.h","IdentityProvider","Windows.Win32.Security.Authentication.Identity.Provider","queued"
"559","IdentityProvider.h","/um/IdentityProvider.h","IdentityProvider","Windows.Win32.Security.Authentication.Identity.Provider","queued"
"560","IdentityStore.h","/um/IdentityStore.h","IdentityProvider","Windows.Win32.Security.Authentication.Identity.Provider","queued"
"561","fltUserStructures.h","/shared/fltUserStructures.h","Ifsk","Windows.Win32.Storage.InstallableFileSystems","queued"
"562","wnnc.h","/shared/wnnc.h","Ifsk","Windows.Win32.Storage.InstallableFileSystems","queued"
"563","fltUser.h","/um/fltUser.h","Ifsk","Windows.Win32.Storage.InstallableFileSystems","queued"
"564","ahadmin.h","/um/ahadmin.h","Iis","Windows.Win32.System.Iis","queued"
"565","asptlb.h","/um/asptlb.h","Iis","Windows.Win32.System.Iis","queued"
"566","ftpext.h","/um/ftpext.h","Iis","Windows.Win32.System.Iis","queued"
"567","httpext.h","/um/httpext.h","Iis","Windows.Win32.System.Iis","queued"
"568","httpfilt.h","/um/httpfilt.h","Iis","Windows.Win32.System.Iis","queued"
"569","httprequestid.h","/um/httprequestid.h","Iis","Windows.Win32.System.Iis","queued"
"570","httptrace.h","/um/httptrace.h","Iis","Windows.Win32.System.Iis","queued"
"571","hwebcore.h","/um/hwebcore.h","Iis","Windows.Win32.System.Iis","queued"
"572","iadmext.h","/um/iadmext.h","Iis","Windows.Win32.System.Iis","queued"
"573","iadmw.h","/um/iadmw.h","Iis","Windows.Win32.System.Iis","queued"
"574","iiisext.h","/um/iiisext.h","Iis","Windows.Win32.System.Iis","queued"
"575","iimgctx.h","/um/iimgctx.h","Iis","Windows.Win32.System.Iis","queued"
"576","iiscnfg.h","/um/iiscnfg.h","Iis","Windows.Win32.System.Iis","queued"
"577","iisrsta.h","/um/iisrsta.h","Iis","Windows.Win32.System.Iis","queued"
"578","iiswebsocket.h","/um/iiswebsocket.h","Iis","Windows.Win32.System.Iis","queued"
"579","iwamreg.h","/um/iwamreg.h","Iis","Windows.Win32.System.Iis","queued"
"580","listeneradapter.h","/um/listeneradapter.h","Iis","Windows.Win32.System.Iis","queued"
"581","mddefw.h","/um/mddefw.h","Iis","Windows.Win32.System.Iis","queued"
"582","mdmsg.h","/um/mdmsg.h","Iis","Windows.Win32.System.Iis","queued"
"583","webhost.h","/um/webhost.h","Iis","Windows.Win32.System.Iis","queued"
"584","sti.h","/um/sti.h","ImagingDevice","Windows.Win32.Devices.Fax","queued"
"585","stierr.h","/um/stierr.h","ImagingDevice","Windows.Win32.Devices.Fax","queued"
"586","stireg.h","/um/stireg.h","ImagingDevice","Windows.Win32.Devices.Fax","queued"
"587","stiusd.h","/um/stiusd.h","ImagingDevice","Windows.Win32.Devices.Fax","queued"
"588","imapi.h","/um/imapi.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"589","imapi2.h","/um/imapi2.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"590","imapi2fs.h","/um/imapi2fs.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"591","imapierror.h","/um/imapierror.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"592","imessage.h","/um/imessage.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"593","mailmsgprops.h","/um/mailmsgprops.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"594","smtpguid.h","/um/smtpguid.h","IMapi","Windows.Win32.Storage.Imapi","queued"
"595","cmdtree.h","/um/cmdtree.h","IndexSrv","Windows.Win32.Storage.IndexServer","queued"
"596","Filter.h","/um/Filter.h","IndexSrv","Windows.Win32.Storage.IndexServer","queued"
"597","filterr.h","/um/filterr.h","IndexSrv","Windows.Win32.Storage.IndexServer","queued"
"598","NTQuery.h","/um/NTQuery.h","IndexSrv","Windows.Win32.Storage.IndexServer","queued"
"599","InkPresenterDesktop.h","/um/InkPresenterDesktop.h","Input_Ink","Windows.Win32.UI.Input.Ink","queued"
"600","inkrenderer.h","/um/inkrenderer.h","Input_Ink","Windows.Win32.UI.Input.Ink","queued"
"601","InteractionContext.h","/um/InteractionContext.h","Input_IntContext","Windows.Win32.UI.InteractionContext","queued"
"602","dimm.h","/um/dimm.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"603","ime_cmodes.h","/um/ime_cmodes.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"604","imepad.h","/um/imepad.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"605","imm.h","/um/imm.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"606","immdev.h","/um/immdev.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"607","msime.h","/um/msime.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"608","msimeapi.h","/um/msimeapi.h","Input.Ime","Windows.Win32.UI.Input.Ime","queued"
"609","RadialControllerInterop.h","/um/RadialControllerInterop.h","InputRadial","Windows.Win32.UI.Input.Radial","queued"
"610","icwcfg.h","/um/icwcfg.h","InternetConnectionWizard","Windows.Win32.NetworkManagement.InternetConnectionWizard","queued"
"611","docobjectservice.h","/um/docobjectservice.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"612","downloadmgr.h","/um/downloadmgr.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"613","exdispid.h","/um/exdispid.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"614","extensionvalidation.h","/um/extensionvalidation.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"615","homepagesetting.h","/um/homepagesetting.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"616","htiface.h","/um/htiface.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"617","htiframe.h","/um/htiframe.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"618","idispids.h","/um/idispids.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"619","ie12plugin.h","/um/ie12plugin.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"620","ieautomation.h","/um/ieautomation.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"621","ieobj.h","/um/ieobj.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"622","iepmapi.h","/um/iepmapi.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"623","ieprocess.h","/um/ieprocess.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"624","iewebdriver.h","/um/iewebdriver.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"625","iextag.h","/um/iextag.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"626","imgutil.h","/um/imgutil.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"627","inetreg.h","/um/inetreg.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"628","inetsdk.h","/um/inetsdk.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"629","msiehost.h","/um/msiehost.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"630","msoav.h","/um/msoav.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"631","ocmm.h","/um/ocmm.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"632","openservice.h","/um/openservice.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"633","perhist.h","/um/perhist.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"634","ratings.h","/um/ratings.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"635","urlhist.h","/um/urlhist.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"636","webevnts.h","/um/webevnts.h","InternetExplorer","Windows.Win32.Web.InternetExplorer","queued"
"637","bcp47mrm.h","/um/bcp47mrm.h","Intl","Windows.Win32.Globalization","queued"
"638","calendarapis.h","/um/calendarapis.h","Intl","Windows.Win32.Globalization","queued"
"639","datetimeapi.h","/um/datetimeapi.h","Intl","Windows.Win32.Globalization","queued"
"640","ElsCore.h","/um/ElsCore.h","Intl","Windows.Win32.Globalization","queued"
"641","elssrvc.h","/um/elssrvc.h","Intl","Windows.Win32.Globalization","queued"
"642","gb18030.h","/um/gb18030.h","Intl","Windows.Win32.Globalization","queued"
"643","icu.h","/um/icu.h","Intl","Windows.Win32.Globalization","queued"
"644","icucommon.h","/um/icucommon.h","Intl","Windows.Win32.Globalization","queued"
"645","icui18n.h","/um/icui18n.h","Intl","Windows.Win32.Globalization","queued"
"646","mlang.h","/um/mlang.h","Intl","Windows.Win32.Globalization","queued"
"647","muiload.h","/um/muiload.h","Intl","Windows.Win32.Globalization","queued"
"648","spellcheck.h","/um/spellcheck.h","Intl","Windows.Win32.Globalization","queued"
"649","spellcheckprovider.h","/um/spellcheckprovider.h","Intl","Windows.Win32.Globalization","queued"
"650","stringapiset.h","/um/stringapiset.h","Intl","Windows.Win32.Globalization","queued"
"651","usp10.h","/um/usp10.h","Intl","Windows.Win32.Globalization","queued"
"652","WinNls.h","/um/WinNls.h","Intl","Windows.Win32.Globalization","queued"
"653","ioapiset.h","/um/ioapiset.h","IO","Windows.Win32.System.IO","queued"
"654","ntddstor.h","/shared/ntddstor.h","Ioctl","Windows.Win32.System.Ioctl","queued"
"655","winioctl.h","/um/winioctl.h","Ioctl","Windows.Win32.System.Ioctl","queued"
"656","ifmib.h","/shared/ifmib.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"657","ip2string.h","/shared/ip2string.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"658","ipifcons.h","/shared/ipifcons.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"659","ipmib.h","/shared/ipmib.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"660","iprtrmib.h","/shared/iprtrmib.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"661","netioapi.h","/shared/netioapi.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"662","tcpestats.h","/shared/tcpestats.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"663","tcpmib.h","/shared/tcpmib.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"664","udpmib.h","/shared/udpmib.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"665","fltdefs.h","/um/fltdefs.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"666","IcmpAPI.h","/um/IcmpAPI.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"667","IPExport.h","/um/IPExport.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"668","iphlpapi.h","/um/iphlpapi.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"669","ipinfoid.h","/um/ipinfoid.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"670","iptypes.h","/um/iptypes.h","IpHlp","Windows.Win32.NetworkManagement.IpHelper","queued"
"671","iscsierr.h","/shared/iscsierr.h","IScsiDisc","Windows.Win32.Storage.IscsiDisc","queued"
"672","ntddscsi.h","/shared/ntddscsi.h","IScsiDisc","Windows.Win32.Storage.IscsiDisc","queued"
"673","iscsidsc.h","/um/iscsidsc.h","IScsiDisc","Windows.Win32.Storage.IscsiDisc","queued"
"674","isolatedapplauncher.h","/um/isolatedapplauncher.h","Isolation","Windows.Win32.Security.Isolation","queued"
"675","isolatedwindowsenvironmentutils.h","/um/isolatedwindowsenvironmentutils.h","Isolation","Windows.Win32.Security.Isolation","queued"
"676","securityappcontainer.h","/um/securityappcontainer.h","Isolation","Windows.Win32.Security.Isolation","queued"
"677","jobapi.h","/um/jobapi.h","JobObjects","Windows.Win32.System.JobObjects","queued"
"678","jobapi2.h","/um/jobapi2.h","JobObjects","Windows.Win32.System.JobObjects","queued"
"679","chakrart.h","/um/chakrart.h","Js","Windows.Win32.System.Js","queued"
"680","jsrt.h","/um/jsrt.h","Js","Windows.Win32.System.Js","queued"
"681","jsrt9.h","/um/jsrt9.h","Js","Windows.Win32.System.Js","queued"
"682","ntdef.h","/shared/ntdef.h","Kernel","Windows.Win32.System.Kernel","queued"
"683","kbd.h","/um/kbd.h","KeyboardAndMouseInput","Windows.Win32.UI.Input.KeyboardAndMouse","queued"
"684","ntldap.h","/um/ntldap.h","Ldap","Windows.Win32.Networking.Ldap","queued"
"685","WinBer.h","/um/WinBer.h","Ldap","Windows.Win32.Networking.Ldap","queued"
"686","Winldap.h","/um/Winldap.h","Ldap","Windows.Win32.Networking.Ldap","queued"
"687","libloaderapi.h","/um/libloaderapi.h","LibraryLoader","Windows.Win32.System.LibraryLoader","queued"
"688","libloaderapi2.h","/um/libloaderapi2.h","LibraryLoader","Windows.Win32.System.LibraryLoader","queued"
"689","EmptyVC.h","/um/EmptyVC.h","Lwef","Windows.Win32.UI.LegacyWindowsEnvironmentFeatures","queued"
"690","Reconcil.h","/um/Reconcil.h","Lwef","Windows.Win32.UI.LegacyWindowsEnvironmentFeatures","queued"
"691","WindowsDefender.h","/um/WindowsDefender.h","Lwef","Windows.Win32.UI.LegacyWindowsEnvironmentFeatures","queued"
"692","MLOperatorAuthor.h","/um/MLOperatorAuthor.h","MachineLearning","Windows.Win32.AI.MachineLearning.WinML","queued"
"693","winml.h","/um/winml.h","MachineLearning","Windows.Win32.AI.MachineLearning.WinML","queued"
"694","madcapcl.h","/um/madcapcl.h","MadCap","Windows.Win32.NetworkManagement.Multicast","queued"
"695","magnification.h","/um/magnification.h","MagApi","Windows.Win32.UI.Magnification","queued"
"696","MAPI.h","/um/MAPI.h","Mapi","Windows.Win32.System.Mapi","queued"
"697","MapiUnicodeHelp.h","/um/MapiUnicodeHelp.h","Mapi","Windows.Win32.System.Mapi","queued"
"698","mbnapi.h","/um/mbnapi.h","Mbn","Windows.Win32.NetworkManagement.MobileBroadband","queued"
"699","mdmlocalmanagement.h","/um/mdmlocalmanagement.h","MdmReg","Windows.Win32.Management.MobileDeviceManagementRegistration","queued"
"700","MDMRegistration.h","/um/MDMRegistration.h","MdmReg","Windows.Win32.Management.MobileDeviceManagementRegistration","queued"
"701","uuids.h","/shared/uuids.h","Media","Windows.Win32.Media","queued"
"702","mmiscapi2.h","/um/mmiscapi2.h","Media","Windows.Win32.Media","queued"
"703","mmsyscom.h","/um/mmsyscom.h","Media","Windows.Win32.Media","queued"
"704","timeapi.h","/um/timeapi.h","Media","Windows.Win32.Media","queued"
"705","bdatypes.h","/shared/bdatypes.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"706","ksuuids.h","/shared/ksuuids.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"707","activecf.h","/um/activecf.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"708","amaudio.h","/um/amaudio.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"709","amparse.h","/um/amparse.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"710","amstream.h","/um/amstream.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"711","amva.h","/um/amva.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"712","amvideo.h","/um/amvideo.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"713","audevcod.h","/um/audevcod.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"714","austream.h","/um/austream.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"715","avifmt.h","/um/avifmt.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"716","aviriff.h","/um/aviriff.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"717","bdaiface.h","/um/bdaiface.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"718","control.h","/um/control.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"719","ddstream.h","/um/ddstream.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"720","dmodshow.h","/um/dmodshow.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"721","dshowasf.h","/um/dshowasf.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"722","dvdevcod.h","/um/dvdevcod.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"723","dvdmedia.h","/um/dvdmedia.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"724","dxva.h","/um/dxva.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"725","dxva2swdev.h","/um/dxva2swdev.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"726","dxva2trace.h","/um/dxva2trace.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"727","errors.h","/um/errors.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"728","evcode.h","/um/evcode.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"729","il21dec.h","/um/il21dec.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"730","iwstdec.h","/um/iwstdec.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"731","medparam.h","/um/medparam.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"732","mixerocx.h","/um/mixerocx.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"733","mmstream.h","/um/mmstream.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"734","mpconfig.h","/um/mpconfig.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"735","mpeg2error.h","/um/mpeg2error.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"736","MpegType.h","/um/MpegType.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"737","pbdaerrors.h","/um/pbdaerrors.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"738","playlist.h","/um/playlist.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"739","qnetwork.h","/um/qnetwork.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"740","strmif.h","/um/strmif.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"741","vfwmsgs.h","/um/vfwmsgs.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"742","vidcap.h","/um/vidcap.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"743","videoacc.h","/um/videoacc.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"744","vmr9.h","/um/vmr9.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"745","vpconfig.h","/um/vpconfig.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"746","vpnotify.h","/um/vpnotify.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"747","vptype.h","/um/vptype.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"748","xprtdefs.h","/um/xprtdefs.h","Media.DShow","Windows.Win32.Media.DirectShow","queued"
"749","amxmlgraphbuilder.h","/um/amxmlgraphbuilder.h","Media.DShow.Xml","Windows.Win32.Media.DirectShow.Xml","queued"
"750","dmoimpl.h","/um/dmoimpl.h","Media.DxMediaObjects","Windows.Win32.Media.DxMediaObjects","queued"
"751","dmoreg.h","/um/dmoreg.h","Media.DxMediaObjects","Windows.Win32.Media.DxMediaObjects","queued"
"752","dmort.h","/um/dmort.h","Media.DxMediaObjects","Windows.Win32.Media.DxMediaObjects","queued"
"753","mediaerr.h","/um/mediaerr.h","Media.DxMediaObjects","Windows.Win32.Media.DxMediaObjects","queued"
"754","mediaobj.h","/um/mediaobj.h","Media.DxMediaObjects","Windows.Win32.Media.DxMediaObjects","queued"
"755","ks.h","/shared/ks.h","Media.KernelStreaming","Windows.Win32.Media.KernelStreaming","queued"
"756","ksmedia.h","/shared/ksmedia.h","Media.KernelStreaming","Windows.Win32.Media.KernelStreaming","queued"
"757","ksproxy.h","/shared/ksproxy.h","Media.KernelStreaming","Windows.Win32.Media.KernelStreaming","queued"
"758","heapapi.h","/um/heapapi.h","Memory","Windows.Win32.System.Memory","queued"
"759","memoryapi.h","/um/memoryapi.h","Memory","Windows.Win32.System.Memory","queued"
"760","ioevent.h","/shared/ioevent.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"761","strsafe.h","/shared/strsafe.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"762","dbt.h","/um/dbt.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"763","iswindowarranged.h","/um/iswindowarranged.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"764","menutemplate.h","/um/menutemplate.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"765","mrmresourceindexer.h","/um/mrmresourceindexer.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"766","ResourceIndexer.h","/um/ResourceIndexer.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"767","WinUser.h","/um/WinUser.h","MenuRc","Windows.Win32.UI.WindowsAndMessaging","queued"
"768","mq.h","/um/mq.h","MessageQueuing","Windows.Win32.System.MessageQueuing","queued"
"769","mqoai.h","/um/mqoai.h","MessageQueuing","Windows.Win32.System.MessageQueuing","queued"
"770","uuids.h","/shared/uuids.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"771","codecapi.h","/um/codecapi.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"772","d3d12video.h","/um/d3d12video.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"773","dxva2api.h","/um/dxva2api.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"774","dxva9typ.h","/um/dxva9typ.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"775","dxvahd.h","/um/dxvahd.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"776","evr.h","/um/evr.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"777","evr9.h","/um/evr9.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"778","icodecapi.h","/um/icodecapi.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"779","mfapi.h","/um/mfapi.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"780","mfcaptureengine.h","/um/mfcaptureengine.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"781","mfcontentdecryptionmodule.h","/um/mfcontentdecryptionmodule.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"782","mfd3d12.h","/um/mfd3d12.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"783","mferror.h","/um/mferror.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"784","mfidl.h","/um/mfidl.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"785","mfmediacapture.h","/um/mfmediacapture.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"786","mfmediaengine.h","/um/mfmediaengine.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"787","mfmp2dlna.h","/um/mfmp2dlna.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"788","mfobjects.h","/um/mfobjects.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"789","mfplay.h","/um/mfplay.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"790","mfreadwrite.h","/um/mfreadwrite.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"791","mfsharingengine.h","/um/mfsharingengine.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"792","mfspatialaudio.h","/um/mfspatialaudio.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"793","mftransform.h","/um/mftransform.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"794","mfvirtualcamera.h","/um/mfvirtualcamera.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"795","opmapi.h","/um/opmapi.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"796","opmxbox.h","/um/opmxbox.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"797","playto.h","/um/playto.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"798","wmcodecdsp.h","/um/wmcodecdsp.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"799","wmcontainer.h","/um/wmcontainer.h","Mf","Windows.Win32.Media.MediaFoundation","queued"
"800","mi.h","/um/mi.h","Mi","Windows.Win32.System.Wmi","queued"
"801","perceptiondevice.h","/um/perceptiondevice.h","MixedReality","Windows.Win32.System.MixedReality","queued"
"802","perceptiondevicecore.h","/um/perceptiondevicecore.h","MixedReality","Windows.Win32.System.MixedReality","queued"
"803","HolographicSpaceInterop.h","/um/HolographicSpaceInterop.h","MixedRealityInterop","Windows.Win32.System.WinRT","queued"
"804","SpatialInteractionManagerInterop.h","/um/SpatialInteractionManagerInterop.h","MixedRealityInterop","Windows.Win32.System.WinRT","queued"
"805","MMC.h","/um/MMC.h","Mmc","Windows.Win32.System.Mmc","queued"
"806","MMCObj.h","/um/MMCObj.h","Mmc","Windows.Win32.System.Mmc","queued"
